last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
0.58,1,176,5,0,1,0,technical,medium
0.67,2,152,5,0,1,0,technical,medium
1.0,6,237,2,0,1,0,technical,medium
0.74,6,270,5,0,1,0,technical,medium
0.38,2,62,5,0,1,0,technical,medium
1.0,7,297,5,0,1,0,technical,medium
1.0,4,160,6,0,1,0,technical,medium
0.86,5,273,4,0,1,0,support,medium
0.55,1,144,4,0,1,0,support,high
0.55,1,75,3,0,1,0,support,low
0.89,5,214,7,0,1,0,support,medium
0.43,1,199,2,0,1,0,support,medium
0.39,3,132,2,0,1,0,support,medium
0.89,4,239,6,0,1,0,support,medium
0.72,6,194,5,0,1,0,support,low
0.68,5,215,4,0,1,0,support,low
0.86,6,286,5,0,1,0,support,low
0.59,7,198,3,0,1,0,support,low
1.0,5,262,5,0,1,0,technical,low
0.6,4,243,4,0,1,0,technical,low
0.73,4,148,4,0,1,0,technical,low
1.0,7,202,5,0,1,0,management,low
0.69,6,275,4,0,1,0,IT,low
0.53,2,104,2,0,1,0,IT,low
0.42,1,123,4,0,1,0,IT,low
0.33,1,192,2,0,1,0,IT,low
0.48,1,140,4,0,1,0,IT,low
0.69,6,294,4,0,1,0,product_mng,low
1.0,5,311,7,0,1,0,product_mng,low
0.58,1,156,3,0,1,0,product_mng,low
1.0,4,230,6,0,1,0,product_mng,low
0.92,6,260,5,0,1,0,IT,low
0.35,1,112,5,0,1,0,sales,low
0.81,7,243,5,0,1,0,sales,low
1.0,4,161,5,0,1,0,sales,low
0.85,5,214,2,0,1,0,sales,medium
0.93,5,254,3,0,1,0,sales,medium
0.93,7,257,4,0,1,0,marketing,medium
0.88,6,286,3,0,1,0,sales,medium
0.91,6,258,3,0,1,0,accounting,medium
1.0,4,214,5,0,1,0,support,medium
0.45,2,113,4,0,1,0,technical,medium
0.89,4,164,3,0,1,0,management,medium
0.73,4,319,6,0,1,0,marketing,medium
0.9,6,254,4,0,1,0,marketing,medium
0.78,3,217,5,0,1,0,marketing,medium
0.95,3,221,6,0,1,0,sales,medium
0.85,7,281,4,0,1,0,sales,high
0.65,6,363,4,0,1,0,sales,low
0.59,1,124,4,0,1,0,sales,medium
0.43,3,248,5,0,1,0,sales,medium
0.48,1,145,3,0,1,0,sales,medium
0.95,4,315,5,0,1,0,sales,medium
0.42,2,178,3,0,1,0,sales,low
0.36,1,172,3,0,1,0,sales,low
0.35,5,271,2,0,1,0,sales,low
0.61,1,191,2,0,1,0,sales,low
0.78,5,248,7,0,1,0,sales,low
1.0,4,352,4,0,1,0,sales,low
0.62,5,238,2,0,1,0,sales,low
0.68,1,105,3,0,1,0,sales,low
0.93,5,228,3,0,1,0,sales,low
0.54,3,220,4,0,1,0,sales,low
0.91,5,321,4,0,1,0,sales,low
0.97,5,214,6,0,1,0,sales,low
0.51,1,62,5,0,1,0,accounting,low
0.58,3,120,2,0,1,0,accounting,low
0.48,1,96,3,0,1,0,accounting,low
0.8,7,226,3,0,1,0,hr,low
0.96,4,207,8,0,1,0,hr,low
0.99,4,204,3,0,1,0,hr,low
0.53,3,205,3,0,1,0,hr,low
0.67,5,160,4,0,1,0,technical,low
0.31,3,179,2,0,1,0,technical,low
0.63,1,127,2,0,1,0,technical,medium
0.58,2,106,3,0,1,0,technical,medium
0.44,2,167,5,0,1,0,technical,medium
0.46,1,139,3,1,1,0,technical,medium
0.61,3,153,3,0,1,0,technical,medium
0.43,1,165,2,0,1,0,technical,medium
0.74,5,254,4,0,1,0,technical,medium
0.49,2,71,4,0,1,0,technical,medium
0.82,2,230,4,0,1,0,technical,medium
0.63,2,260,3,0,1,0,support,medium
0.25,3,97,2,0,1,0,support,medium
1.0,7,260,2,0,1,0,support,medium
1.0,6,311,5,0,1,0,support,high
0.94,5,226,7,0,1,0,support,low
0.68,2,146,2,0,1,0,support,medium
1.0,6,259,4,0,1,0,support,medium
0.97,7,251,5,0,1,0,support,medium
0.67,5,256,4,0,1,0,support,medium
0.39,4,118,3,0,1,0,support,low
0.42,2,167,3,0,1,0,support,low
0.9,7,327,6,0,1,0,technical,low
0.58,2,162,2,0,1,0,technical,low
0.69,5,232,4,0,1,0,technical,low
0.52,3,170,2,0,1,0,management,low
0.42,3,141,3,0,1,0,IT,low
0.43,3,129,3,0,1,0,IT,low
0.67,5,129,6,0,1,0,IT,low
0.38,2,116,3,0,1,0,IT,low
0.29,3,85,3,0,1,1,IT,low
0.45,2,151,4,0,1,0,product_mng,low
0.65,2,153,4,0,1,0,product_mng,low
0.82,5,216,5,0,1,0,product_mng,low
0.8,2,171,2,0,1,0,product_mng,low
0.98,4,185,7,0,1,0,IT,low
0.57,2,115,3,0,1,0,sales,low
0.44,3,102,3,0,1,0,sales,low
0.63,2,170,1,0,1,0,sales,low
0.83,8,339,3,0,1,0,sales,low
0.94,7,229,3,0,1,0,sales,low
0.78,2,177,3,0,1,0,marketing,medium
0.45,3,161,3,0,1,0,sales,medium
1.0,4,231,5,0,1,0,accounting,medium
0.79,4,212,1,0,1,0,support,medium
0.81,5,220,6,0,1,0,technical,medium
0.75,2,142,2,0,1,0,management,medium
0.76,5,319,5,0,1,0,marketing,medium
0.68,2,110,2,0,1,0,marketing,medium
0.91,6,293,4,0,1,0,marketing,medium
0.79,5,367,3,0,1,0,sales,medium
0.85,4,155,3,0,1,0,sales,medium
0.66,1,169,2,0,1,0,sales,medium
0.57,3,193,3,0,1,0,sales,high
0.38,3,140,3,0,1,0,sales,low
0.88,5,253,6,0,1,0,sales,medium
0.9,7,323,5,0,1,0,sales,medium
0.91,7,312,4,0,1,0,sales,medium
0.97,6,164,4,0,1,0,sales,medium
0.67,4,245,4,0,1,0,sales,low
0.8,4,197,6,0,1,0,sales,low
1.0,4,241,5,0,1,0,sales,low
0.53,2,100,3,0,1,0,sales,low
0.64,1,154,3,0,1,0,sales,low
1.0,6,254,4,0,1,0,sales,low
1.0,5,256,7,0,1,0,sales,low
0.52,1,189,3,0,1,0,sales,low
0.8,3,246,2,0,1,0,sales,low
0.72,5,231,4,1,1,0,sales,low
1.0,3,208,5,1,1,0,accounting,low
0.89,7,285,3,0,1,0,accounting,low
0.86,4,211,5,0,1,0,accounting,low
0.74,2,280,7,0,1,0,hr,low
0.66,8,292,3,0,1,0,hr,low
0.67,2,97,4,0,1,0,hr,low
0.49,2,170,3,0,1,0,hr,low
0.99,5,283,5,0,1,0,technical,low
0.93,6,181,4,1,1,0,technical,low
0.5,1,113,2,0,1,0,technical,low
1.0,5,227,6,0,1,0,technical,low
0.49,1,160,3,0,1,0,technical,medium
0.83,5,292,4,0,1,0,technical,medium
0.71,7,336,3,0,1,0,technical,medium
0.9,4,287,5,0,1,0,technical,medium
0.58,3,236,1,0,1,0,technical,medium
0.57,3,198,3,0,1,0,technical,medium
0.94,4,251,4,0,1,0,technical,medium
1.0,3,308,5,0,1,0,support,medium
0.86,8,330,6,0,1,0,support,medium
0.91,5,222,6,0,1,0,support,medium
0.92,5,286,5,0,1,0,support,medium
0.66,4,54,5,0,1,0,support,medium
0.57,6,125,4,0,1,0,support,high
1.0,7,315,4,1,1,0,support,low
0.79,4,223,4,1,1,0,support,medium
1.0,6,255,6,0,1,0,support,medium
0.98,8,299,6,0,1,0,support,medium
0.8,2,162,3,0,1,0,support,medium
0.64,3,111,4,0,1,0,technical,low
0.87,8,285,1,0,1,0,technical,low
1.0,5,204,7,0,1,0,technical,low
0.78,3,134,3,0,1,0,management,low
0.49,3,125,5,0,1,0,IT,low
0.51,1,170,5,0,1,0,IT,low
1.0,8,290,5,0,1,0,IT,low
1.0,5,240,4,0,1,0,IT,low
0.68,5,132,3,0,1,0,IT,low
0.95,2,173,3,0,1,0,product_mng,low
0.5,4,96,4,0,1,0,product_mng,low
0.79,4,202,2,0,1,0,product_mng,low
0.89,5,278,5,0,1,0,product_mng,low
0.36,3,208,5,0,1,0,IT,low
0.73,5,136,7,0,1,0,RandD,low
1.0,3,282,3,0,1,0,RandD,low
0.81,6,287,3,1,1,0,RandD,low
0.75,3,116,2,0,1,0,RandD,low
0.81,6,284,4,0,1,0,RandD,low
1.0,7,225,7,0,1,0,marketing,low
0.5,3,148,4,0,1,0,sales,low
0.55,1,119,2,0,1,0,accounting,medium
0.93,6,357,5,0,1,0,support,medium
0.72,5,276,5,0,1,0,technical,medium
0.52,6,163,2,0,1,0,management,medium
0.49,6,146,6,0,1,0,marketing,medium
0.57,3,188,4,0,1,0,marketing,medium
0.87,7,300,5,0,1,0,marketing,medium
1.0,4,186,8,0,1,0,sales,medium
0.73,7,276,5,1,1,0,sales,medium
0.88,7,316,2,0,1,0,sales,medium
0.4,4,184,4,0,1,0,sales,medium
0.5,4,118,3,0,1,0,sales,medium
0.81,4,191,4,0,1,0,sales,high
0.66,1,163,2,0,1,0,sales,low
1.0,4,315,6,0,1,0,sales,medium
0.49,1,157,4,0,1,0,sales,medium
0.75,6,229,5,0,1,0,sales,medium
0.84,6,307,5,0,1,0,sales,medium
0.93,6,280,5,0,1,0,sales,low
1.0,8,266,4,0,1,0,sales,low
1.0,4,262,6,0,1,0,sales,low
0.3,4,174,2,0,1,0,sales,low
0.66,3,152,2,0,1,0,sales,low
0.77,2,148,3,0,1,0,sales,low
0.87,4,196,5,0,1,0,sales,low
0.8,5,260,4,0,1,0,sales,low
0.49,1,116,5,0,1,0,accounting,low
0.6,2,114,3,0,1,0,accounting,low
0.96,4,229,6,0,1,0,accounting,low
0.81,2,168,2,1,1,0,hr,low
0.54,2,87,4,0,1,0,hr,low
0.84,3,226,4,0,1,0,hr,low
0.73,5,261,4,0,1,0,hr,low
0.91,5,198,5,0,1,0,technical,low
0.73,7,294,5,0,1,0,technical,low
1.0,7,256,5,0,1,0,technical,low
0.88,4,313,4,0,1,0,technical,low
0.66,6,289,1,0,1,0,technical,low
0.47,2,167,2,0,1,0,technical,low
1.0,5,242,6,0,1,0,technical,medium
1.0,4,238,4,0,1,0,technical,medium
0.94,4,238,5,0,1,0,technical,medium
0.73,6,269,6,0,1,0,technical,medium
0.64,1,153,4,0,1,0,technical,medium
0.58,3,160,4,0,1,0,support,medium
1.0,5,227,4,0,1,0,support,medium
0.58,2,204,4,0,1,0,support,medium
0.47,4,171,3,0,1,0,support,medium
0.9,6,295,3,0,1,0,support,medium
0.92,7,365,4,0,1,0,support,medium
0.67,3,159,2,1,1,0,support,medium
0.92,6,237,4,0,1,0,support,high
1.0,4,356,4,0,1,0,support,low
0.99,6,290,6,0,1,0,support,medium
1.0,4,288,5,0,1,0,support,medium
0.87,5,280,3,0,1,0,technical,medium
0.54,1,136,4,0,1,0,technical,medium
0.58,5,295,4,1,1,0,technical,low
0.91,6,323,5,0,1,0,management,low
0.73,4,182,5,0,1,0,IT,low
0.98,4,319,5,0,1,0,IT,low
0.48,2,114,2,0,1,0,IT,low
0.55,2,150,2,0,1,0,IT,low
0.62,3,118,4,0,1,0,IT,low
0.48,3,124,4,0,1,0,product_mng,low
0.94,4,262,3,0,1,0,product_mng,low
0.62,6,286,4,0,1,0,product_mng,low
0.95,7,268,5,0,1,0,product_mng,low
1.0,5,264,3,0,1,0,IT,low
1.0,6,224,5,0,1,0,sales,low
0.94,4,252,5,0,1,0,sales,low
0.54,1,88,4,0,1,0,sales,low
0.98,4,258,6,0,1,0,sales,low
0.68,1,144,4,1,1,0,sales,low
0.86,5,276,7,0,1,0,marketing,low
0.91,3,302,3,0,1,0,sales,low
0.89,6,395,6,1,1,0,accounting,low
0.57,1,129,2,0,1,0,support,low
0.8,6,230,1,0,1,0,technical,medium
0.88,3,303,3,0,1,0,management,medium
0.58,1,172,3,0,1,0,marketing,medium
0.36,2,178,3,0,1,0,marketing,medium
0.49,2,151,2,0,1,0,marketing,medium
0.42,3,149,3,0,1,0,sales,medium
0.7,3,140,4,0,1,0,sales,medium
0.62,8,258,4,0,1,0,sales,medium
0.8,4,229,6,0,1,0,sales,medium
0.91,1,255,3,0,1,0,sales,medium
1.0,5,215,5,0,1,0,sales,medium
0.81,4,285,6,0,1,0,sales,medium
0.51,4,206,5,0,1,0,sales,high
1.0,4,159,4,0,1,0,sales,low
0.35,2,139,4,0,1,0,sales,medium
0.7,6,201,4,1,1,0,sales,medium
0.96,7,213,6,0,1,0,sales,medium
0.43,3,92,2,0,1,0,sales,medium
0.83,8,303,3,0,1,0,sales,low
0.88,5,265,2,0,1,0,sales,low
0.92,6,210,5,0,1,0,sales,low
0.4,1,182,2,0,1,0,sales,low
0.77,3,202,6,0,1,0,sales,low
0.66,2,160,3,0,1,0,sales,low
0.97,7,270,4,0,1,0,accounting,low
0.99,5,196,4,0,1,0,accounting,low
1.0,8,251,5,0,1,0,accounting,low
0.87,5,296,5,0,1,0,hr,low
0.28,2,83,3,0,1,0,hr,low
0.48,3,145,4,0,1,0,hr,low
0.85,4,162,4,0,1,0,hr,low
0.98,5,258,3,0,1,0,technical,low
0.87,9,303,6,0,1,0,technical,low
0.56,2,233,4,0,1,0,technical,low
0.79,6,276,4,0,1,0,technical,low
0.88,3,326,6,0,1,0,technical,low
0.45,3,120,4,0,1,0,technical,low
1.0,6,245,5,1,1,0,technical,low
0.57,3,180,3,1,1,0,technical,low
0.62,2,104,5,0,1,0,technical,medium
0.57,3,113,4,0,1,0,technical,medium
0.99,8,297,4,0,1,0,technical,medium
0.59,1,188,4,0,1,0,support,medium
0.99,4,296,4,1,1,0,support,medium
0.47,3,101,2,0,1,0,support,medium
0.59,1,118,2,0,1,0,support,medium
0.49,2,184,3,1,1,0,support,medium
0.8,5,235,5,0,1,0,support,medium
0.77,6,289,5,0,1,0,support,medium
1.0,4,255,5,0,1,0,support,medium
0.54,3,188,4,0,1,0,support,medium
0.31,2,127,4,0,1,0,support,high
0.48,3,126,6,0,1,0,support,low
0.92,7,237,7,0,1,0,technical,medium
0.84,5,248,7,0,1,0,technical,medium
0.39,2,249,4,0,1,0,technical,medium
0.76,8,354,3,0,1,0,management,medium
0.31,2,113,3,0,1,0,IT,low
0.89,5,368,7,0,1,0,IT,low
0.58,6,322,5,0,1,0,IT,low
0.37,2,173,2,0,1,0,IT,low
1.0,5,246,4,0,1,0,IT,low
0.54,3,122,2,0,1,0,product_mng,low
0.6,1,129,2,1,1,0,product_mng,low
0.85,4,197,6,0,1,0,product_mng,low
0.51,3,122,4,0,1,0,product_mng,low
0.86,5,260,4,0,1,0,IT,low
0.41,1,183,2,1,1,0,RandD,low
0.68,3,136,2,0,1,0,RandD,low
0.9,5,277,4,0,1,0,RandD,low
0.86,4,187,3,0,1,0,RandD,low
0.46,2,185,3,0,1,0,RandD,low
0.79,6,213,4,0,1,0,marketing,low
0.67,3,224,3,0,1,0,sales,low
0.54,3,165,2,0,1,0,accounting,low
0.8,4,276,5,0,1,0,support,low
0.33,2,123,3,0,1,0,technical,low
0.43,2,101,3,0,1,0,management,low
0.76,2,126,3,0,1,0,marketing,medium
1.0,6,259,3,0,1,0,marketing,medium
0.39,2,134,4,0,1,0,marketing,medium
0.57,3,127,3,0,1,0,sales,medium
1.0,4,206,4,1,1,1,sales,medium
0.96,7,297,2,0,1,0,sales,medium
0.51,2,95,3,0,1,0,sales,medium
0.4,1,192,4,0,1,0,sales,medium
0.88,6,210,4,0,1,0,sales,medium
0.61,4,295,3,0,1,0,sales,medium
0.58,4,151,3,0,1,0,sales,medium
0.6,2,117,3,1,1,0,sales,medium
1.0,5,312,4,0,1,0,sales,high
0.82,4,237,5,0,1,0,sales,low
0.69,2,139,2,0,1,0,sales,medium
0.49,3,181,2,0,1,0,sales,medium
1.0,7,232,5,0,1,0,sales,medium
0.7,6,160,2,0,1,0,sales,medium
0.74,2,196,4,0,1,0,sales,low
0.5,3,109,4,0,1,0,sales,low
0.47,2,185,2,0,1,0,sales,low
0.81,3,231,7,0,1,0,sales,low
0.43,1,95,2,0,1,0,accounting,low
1.0,5,262,4,0,1,0,accounting,low
0.93,6,244,4,0,1,0,accounting,low
0.88,3,108,5,0,1,0,hr,low
0.48,4,108,2,0,1,0,hr,low
0.83,3,98,2,0,1,0,hr,low
0.68,2,143,3,0,1,0,hr,low
0.5,1,109,3,0,1,0,technical,low
0.53,1,128,4,0,1,0,technical,low
0.91,6,281,5,0,1,0,technical,low
0.96,4,242,6,0,1,0,technical,low
0.7,7,219,4,0,1,0,technical,low
0.94,7,396,4,0,1,0,technical,low
0.73,5,293,3,0,1,0,technical,low
0.93,4,301,4,0,1,0,technical,low
0.64,1,199,2,0,1,0,technical,low
0.8,7,255,4,1,1,0,technical,low
1.0,6,262,3,0,1,0,technical,medium
0.39,3,163,2,0,1,0,support,medium
0.79,7,332,5,0,1,0,support,medium
1.0,4,266,4,0,1,0,support,medium
1.0,3,245,5,0,1,0,support,medium
1.0,6,321,5,0,1,0,support,medium
0.79,5,286,5,0,1,0,support,medium
1.0,6,192,7,0,1,0,support,medium
1.0,3,266,5,0,1,0,support,medium
0.92,3,226,2,0,1,0,support,medium
0.68,2,98,4,0,1,0,support,medium
1.0,5,225,5,0,1,0,support,medium
0.3,1,192,5,0,1,0,technical,high
0.68,1,120,3,0,1,0,technical,low
1.0,6,198,7,0,1,0,technical,medium
0.93,3,260,4,1,1,0,management,medium
0.97,7,281,6,0,1,0,IT,medium
0.54,2,132,3,0,1,0,IT,medium
0.81,5,283,6,0,1,0,IT,low
0.77,6,300,5,0,1,0,IT,low
0.72,7,289,6,0,1,0,IT,low
0.56,2,212,2,0,1,0,product_mng,low
0.65,2,191,3,0,1,0,product_mng,low
1.0,7,166,5,0,1,0,product_mng,low
0.89,2,274,3,0,1,0,product_mng,low
0.57,1,73,3,0,1,0,IT,low
0.63,6,146,4,1,1,0,RandD,low
0.97,6,225,5,0,1,0,RandD,low
0.7,7,274,4,0,1,0,RandD,low
0.77,2,171,2,0,1,0,RandD,low
0.39,3,81,4,0,1,0,RandD,low
0.31,2,134,3,0,1,0,marketing,low
0.71,3,140,4,0,1,0,sales,low
0.94,5,220,5,0,1,0,accounting,low
0.93,4,249,2,1,1,0,support,low
0.86,6,165,4,0,1,0,technical,low
1.0,4,247,5,0,1,0,management,low
0.96,5,259,5,0,1,0,marketing,low
0.39,1,112,1,0,1,0,marketing,low
0.95,5,328,5,0,1,0,marketing,medium
0.83,4,218,4,0,1,0,sales,medium
0.6,7,223,2,0,1,0,sales,medium
0.9,6,211,7,0,1,0,sales,medium
0.71,2,167,3,0,1,0,sales,medium
1.0,5,250,6,0,1,0,sales,medium
0.91,4,250,4,0,1,0,sales,medium
0.87,4,272,4,0,1,0,sales,medium
0.84,4,229,4,0,1,0,sales,medium
1.0,4,312,6,0,1,0,sales,medium
0.88,5,272,3,0,1,0,sales,medium
1.0,3,232,7,0,1,0,sales,medium
0.98,6,244,4,0,1,0,sales,high
0.95,4,334,4,0,1,0,sales,low
0.87,4,261,5,0,1,0,sales,medium
0.51,1,80,2,0,1,0,sales,medium
0.53,1,100,3,0,1,0,sales,medium
0.46,2,188,2,0,1,0,sales,medium
1.0,6,255,5,0,1,0,sales,low
0.92,4,228,4,0,1,0,sales,low
0.86,7,301,5,0,1,0,accounting,low
0.76,8,364,5,0,1,0,accounting,low
0.47,1,180,3,0,1,0,accounting,low
0.24,2,190,4,0,1,0,hr,low
0.59,4,151,3,0,1,0,hr,low
0.5,1,147,3,0,1,0,hr,low
0.95,6,248,4,0,1,0,hr,low
0.62,7,261,3,0,1,0,technical,low
0.72,3,99,2,0,1,0,technical,low
0.5,3,143,3,0,1,0,technical,low
1.0,6,299,5,0,1,0,technical,low
0.37,3,74,4,0,1,0,technical,low
0.64,4,85,4,0,1,0,technical,low
0.69,5,298,4,0,1,0,technical,low
0.84,8,285,5,0,1,0,technical,low
1.0,4,182,5,0,1,0,technical,low
0.8,7,265,4,0,1,0,technical,low
0.49,2,142,4,0,1,0,technical,low
0.92,7,236,3,0,1,0,support,low
0.93,7,330,4,0,1,0,support,medium
0.88,6,232,4,0,1,0,support,medium
0.5,3,131,4,0,1,0,support,medium
1.0,7,253,3,0,1,0,support,medium
0.87,6,250,5,0,1,0,support,medium
0.99,4,184,5,0,1,0,support,medium
0.63,1,120,2,0,1,0,support,medium
1.0,5,279,3,0,1,0,support,medium
0.61,3,166,2,0,1,0,support,medium
0.65,1,196,3,0,1,0,support,medium
0.76,8,329,6,0,1,0,technical,medium
0.72,1,157,3,0,1,0,technical,medium
0.43,3,202,3,0,1,0,technical,high
0.91,4,224,6,0,1,0,management,low
0.76,8,315,4,0,1,0,IT,medium
0.88,6,309,4,0,1,0,IT,medium
0.97,7,274,5,0,1,0,IT,medium
0.51,3,216,3,0,1,0,IT,medium
0.53,2,176,3,0,1,0,IT,low
1.0,3,227,4,0,1,0,product_mng,low
0.99,4,229,5,0,1,0,product_mng,low
0.48,1,135,4,0,1,0,product_mng,low
0.99,5,264,4,0,1,0,product_mng,low
1.0,5,253,7,0,1,0,IT,low
0.73,5,242,6,0,1,0,sales,low
0.99,6,347,6,0,1,0,sales,low
0.54,2,131,3,0,1,0,sales,low
0.79,4,189,4,1,1,0,sales,low
0.64,1,136,4,0,1,0,sales,low
0.98,5,230,5,0,1,0,marketing,low
0.93,5,270,5,0,1,0,marketing,low
0.43,2,149,4,0,1,0,sales,low
0.49,3,151,4,0,1,0,accounting,low
0.82,5,239,4,0,1,0,support,low
0.78,7,278,6,0,1,0,technical,low
0.76,3,169,2,0,1,0,management,low
0.82,5,210,3,0,1,0,marketing,low
0.34,1,203,4,0,1,0,marketing,low
0.7,4,180,5,0,1,0,marketing,low
0.47,3,148,4,1,1,0,sales,medium
0.72,7,262,4,0,1,0,sales,medium
0.73,3,145,3,0,1,0,sales,medium
1.0,7,306,6,0,1,0,sales,medium
0.43,1,150,3,0,1,0,sales,medium
0.79,1,194,3,1,1,0,sales,medium
0.97,5,258,2,1,1,0,sales,medium
0.91,7,258,5,0,1,0,sales,medium
0.43,3,304,1,0,1,0,sales,medium
1.0,7,357,5,0,1,0,sales,medium
0.63,6,320,3,0,1,0,sales,medium
0.79,4,236,5,0,1,0,sales,medium
1.0,8,232,4,0,1,0,sales,high
1.0,6,314,4,0,1,0,sales,low
0.71,1,158,5,0,1,0,sales,medium
0.57,2,100,3,1,1,0,sales,medium
0.91,4,246,5,0,1,0,sales,medium
0.55,3,142,3,0,1,0,sales,medium
1.0,5,297,3,0,1,0,sales,low
0.94,5,367,4,0,1,0,accounting,low
0.5,2,185,3,0,1,0,accounting,low
0.9,5,269,2,0,1,0,accounting,low
0.71,5,334,3,0,1,0,hr,low
0.68,4,319,4,0,1,0,hr,low
0.3,1,148,3,1,1,0,hr,low
0.81,3,322,2,0,1,0,hr,low
0.77,5,195,7,0,1,0,technical,low
0.33,2,167,2,0,1,0,technical,low
0.91,5,272,5,0,1,0,technical,low
0.67,2,117,4,0,1,0,technical,low
1.0,4,265,4,0,1,0,technical,low
0.58,7,297,2,0,1,0,technical,low
0.33,1,152,3,0,1,0,technical,low
0.6,2,152,4,0,1,0,technical,low
0.84,6,266,4,1,1,0,technical,low
0.9,6,327,4,0,1,0,technical,low
0.87,5,271,3,0,1,0,technical,low
0.39,2,144,2,0,1,0,support,low
0.9,7,265,4,0,1,0,support,low
0.61,6,297,6,0,1,0,support,medium
0.44,1,68,3,0,1,0,support,medium
1.0,4,185,7,0,1,0,support,medium
0.39,7,283,7,0,1,0,support,medium
0.9,6,274,6,0,1,0,support,medium
0.55,1,145,1,0,1,0,support,medium
1.0,5,246,5,0,1,0,support,medium
0.83,6,271,5,0,1,0,support,medium
0.9,6,60,3,0,1,0,support,medium
1.0,5,275,3,0,1,0,technical,medium
0.72,6,226,3,0,1,0,technical,medium
0.56,2,140,1,0,1,0,technical,medium
1.0,5,271,4,0,1,0,management,high
0.57,4,163,2,0,1,0,IT,low
0.84,7,247,4,0,1,0,IT,medium
0.45,2,153,4,0,1,0,IT,medium
0.9,6,253,4,0,1,0,IT,medium
0.62,7,235,3,0,1,0,IT,medium
1.0,7,190,3,0,1,0,product_mng,low
0.68,5,231,5,0,1,0,product_mng,low
0.69,7,270,5,0,1,0,product_mng,low
0.74,5,192,5,0,1,0,product_mng,low
0.66,3,163,3,0,1,0,IT,low
0.83,9,292,3,0,1,0,IT,low
1.0,4,229,5,0,1,0,IT,low
0.48,3,75,2,0,1,0,IT,low
0.98,3,231,5,0,1,0,RandD,low
0.46,1,173,3,0,1,0,RandD,low
1.0,3,287,4,0,1,0,RandD,low
0.38,2,101,3,0,1,0,marketing,low
0.97,5,269,6,0,1,0,sales,low
0.54,2,158,5,0,1,0,accounting,low
0.94,4,228,6,0,1,0,support,low
0.82,7,275,6,0,1,0,technical,low
0.44,3,107,3,0,1,0,management,low
0.49,3,206,5,0,1,0,marketing,low
0.52,4,137,3,0,1,0,marketing,low
0.97,7,356,5,0,1,0,marketing,low
0.81,2,156,3,0,1,0,sales,low
0.45,3,127,3,0,1,0,sales,medium
0.82,5,270,4,0,1,0,sales,medium
0.87,6,340,3,0,1,0,sales,medium
0.85,3,129,4,0,1,0,sales,medium
0.39,2,177,1,0,1,0,sales,medium
0.69,1,147,4,0,1,0,sales,medium
0.67,1,78,4,0,1,0,sales,medium
0.83,4,175,6,0,1,0,sales,medium
1.0,6,253,4,0,1,0,sales,medium
0.67,3,164,2,0,1,0,sales,medium
0.46,2,163,4,0,1,0,sales,medium
0.51,4,93,2,0,1,0,sales,medium
0.78,6,320,4,0,1,0,sales,high
0.73,4,270,5,0,1,0,sales,low
0.69,4,280,4,0,1,0,sales,medium
0.78,6,309,4,0,1,0,sales,medium
0.49,3,216,4,0,1,0,sales,medium
0.85,8,258,5,0,1,0,sales,medium
0.57,1,91,3,0,1,0,accounting,low
0.63,7,277,4,0,1,0,accounting,low
0.96,5,255,5,0,1,0,accounting,low
0.67,2,182,3,1,1,0,hr,low
0.26,1,178,2,0,1,0,hr,low
1.0,4,216,6,0,1,0,hr,low
0.64,3,96,4,0,1,0,hr,low
0.33,1,163,4,0,1,0,technical,low
0.68,2,84,4,0,1,0,technical,low
0.97,3,257,5,0,1,0,technical,low
0.88,2,265,4,0,1,0,technical,low
0.47,3,122,4,0,1,0,technical,low
1.0,6,256,4,1,1,0,technical,low
0.57,3,152,3,0,1,0,technical,low
0.9,7,231,4,0,1,0,technical,low
0.4,2,95,3,0,1,0,technical,low
1.0,4,269,6,0,1,0,technical,low
0.75,6,287,4,0,1,0,technical,low
0.52,3,197,1,0,1,0,support,low
0.42,2,131,4,0,1,0,support,low
0.46,3,171,4,0,1,0,support,low
0.7,2,89,2,0,1,0,support,medium
0.7,1,84,2,0,1,0,support,medium
1.0,6,277,5,0,1,0,support,medium
0.33,2,109,4,0,1,0,support,medium
0.91,4,180,2,0,1,0,support,medium
0.68,1,199,3,0,1,0,support,medium
0.85,6,267,5,0,1,0,support,medium
0.82,2,220,3,0,1,0,support,medium
1.0,4,232,5,0,1,0,technical,medium
0.58,2,88,2,0,1,0,technical,medium
0.8,6,317,7,0,1,0,technical,medium
0.5,3,123,2,1,1,0,management,medium
0.86,4,275,6,0,1,0,IT,high
0.89,4,171,6,1,1,0,IT,low
0.66,3,149,2,0,1,0,IT,medium
0.74,6,212,4,0,1,0,IT,medium
0.36,2,124,3,0,1,0,IT,medium
0.35,1,117,5,0,1,0,product_mng,medium
0.89,6,266,3,0,1,0,product_mng,low
0.68,5,326,5,0,1,0,product_mng,low
0.3,6,157,4,0,1,0,product_mng,low
0.56,3,155,4,0,1,0,IT,low
1.0,5,268,6,0,1,0,RandD,low
0.52,1,117,3,0,1,0,RandD,low
1.0,2,256,2,0,1,0,RandD,low
0.56,3,133,3,0,1,0,RandD,low
0.49,1,136,1,0,1,0,RandD,low
0.63,3,162,5,0,1,0,RandD,low
0.46,2,113,3,0,1,0,marketing,low
